algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,candidate_edge_count,verified_edge_count,accuracy,precision,recall,f1,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,100111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/100111/rep_02/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.89207025,30.1229475,7.290402,35.114663,4,381,8614
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,100111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/100111/rep_02/raw_row.json,18,15,1.0,1.0,1.0,1.0,3.1324525999999997,23.8006928,8.532238,33.981082,5,416,11454
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,100111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/100111/rep_02/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.6877695,17.38888925,10.658707,24.017923,4,382,8619
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,100111,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/100111/rep_03/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.88560125,30.138481249999998,7.254544,35.28823,4,381,8614
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,100111,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/100111/rep_03/raw_row.json,18,15,1.0,1.0,1.0,1.0,3.1354458000000003,23.7626304,8.531418,33.941641,5,416,11454
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,100111,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/100111/rep_03/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.58707575,17.89636075,10.640919,24.058073,4,382,8619
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,100111,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/100111/rep_04/raw_row.json,18,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.79964275,31.41170725,7.155828,35.938411,4,381,8614
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,100111,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/100111/rep_04/raw_row.json,18,15,1.0,1.0,1.0,1.0,3.1148252,23.8511118,8.402827,34.432615,5,416,11454
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,100111,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/100111/rep_04/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.658915,17.645146750000002,10.830498,23.636956,4,382,8619
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101000,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101000/rep_00/raw_row.json,17,9,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.3899228,33.750915,7.035806,36.385314,5,421,5445
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101000,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101000/rep_00/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.6098141999999998,27.5346042,7.851242,32.539429,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101000,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101000/rep_00/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.37982325,19.325286249999998,9.963291,25.694322,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101000,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101000/rep_01/raw_row.json,17,9,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.4636948,32.7223558,7.196869,35.571026,5,421,5445
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101000,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101000/rep_01/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.6166714,27.112151599999997,7.792581,30.063347,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101000,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101000/rep_01/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.427041,19.026073,9.927591,25.78672,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101000,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101000/rep_02/raw_row.json,17,9,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.4260352000000003,32.993042200000005,7.007167,36.534023,5,421,5445
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101000,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101000/rep_02/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.522658,28.4937458,7.569934,34.937207,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101000,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101000/rep_02/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.3682735,19.18496925,9.738121,26.288439,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101000,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101000/rep_03/raw_row.json,17,9,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.398732,32.8083666,6.79858,37.654921,5,421,5445
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101000,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101000/rep_03/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.5529561999999997,28.0771058,7.622913,35.11099,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101000,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101000/rep_03/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.33287075,19.4777155,9.799243,26.124467,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101000,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101000/rep_04/raw_row.json,17,9,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,2.3999378,33.6863102,7.075523,36.18107,5,421,5445
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101000,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101000/rep_04/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.6004896,27.764964199999998,7.836263,34.163001,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101000,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101000/rep_04/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.368735,19.443906,10.000599,25.598466,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101001,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101001/rep_00/raw_row.json,17,13,1.0,1.0,1.0,1.0,2.590127,34.550222500000004,6.673137,36.744416,4,372,4089
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101001,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101001/rep_00/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.553849,28.2028992,7.669875,35.080119,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101001,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101001/rep_00/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.33788925,19.509860749999998,9.861981,25.958274,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101001,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101001/rep_01/raw_row.json,17,13,1.0,1.0,1.0,1.0,2.6602455,33.4191595,6.726081,36.42537,4,372,4089
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101001,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101001/rep_01/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.5801532000000003,27.418231600000002,7.661278,30.48724,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101001,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101001/rep_01/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.3680785,19.2801525,9.831803,26.03795,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101001/rep_02/raw_row.json,17,13,1.0,1.0,1.0,1.0,2.58849725,34.640581,6.681823,36.976094,4,372,4089
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101001/rep_02/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.553704,28.0763674,7.639462,34.678403,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101001/rep_02/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.377563,19.202707500000002,9.823851,26.059027,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101001/rep_03/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.6013696,27.1793136,7.583274,34.136123,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101001/rep_03/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.381771,19.34746725,9.987029,25.633248,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101001/rep_04/raw_row.json,17,13,1.0,1.0,1.0,1.0,2.62241325,34.143381,6.762389,36.554536,4,372,4089
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101001/rep_04/raw_row.json,13,8,0.0,0.0,0.0,0.0,2.5639963999999997,28.0346608,7.692094,34.535187,5,348,5401
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101001/rep_04/raw_row.json,17,12,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,4.290403,19.71050575,9.738517,26.287371,4,389,4115
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101010/rep_00/raw_row.json,17,14,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.81228525,32.8297065,7.319181,36.086324,4,385,6410
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101010/rep_00/raw_row.json,14,11,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.8436318,27.200494600000003,8.005812,34.792738,5,391,8535
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101010/rep_00/raw_row.json,16,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.1310346,18.553121400000002,10.082526,25.390462,5,437,8534
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101010/rep_01/raw_row.json,17,14,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.80070625,33.02454275,7.306722,36.66224,4,385,6410
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101010/rep_01/raw_row.json,14,11,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.888165,26.7965486,8.152489,33.8661,5,391,8535
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101010/rep_01/raw_row.json,16,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.1252664,18.6215006,10.121948,25.291575,5,437,8534
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101010/rep_02/raw_row.json,17,14,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.7811037499999998,33.0566225,7.210024,36.207664,4,385,6410
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101010/rep_02/raw_row.json,14,11,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.8882652,26.937383599999997,8.196264,34.34241,5,391,8535
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101010/rep_02/raw_row.json,16,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.0768646,18.8324834,9.997947,25.605256,5,437,8534
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101010/rep_03/raw_row.json,17,14,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.75016025,33.33003025,7.110328,36.4069,4,385,6410
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101010/rep_03/raw_row.json,14,11,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.863567,27.0210906,8.0753,34.307822,5,391,8535
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101010/rep_03/raw_row.json,16,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.2654103999999995,17.9549326,10.362813,24.703716,5,437,8534
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101010/rep_04/raw_row.json,17,14,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.781255,33.0663235,7.214583,36.320622,4,385,6410
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,101010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/101010/rep_04/raw_row.json,14,11,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.9360657999999997,26.263588600000002,8.274384,32.416452,5,391,8535
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,101010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/101010/rep_04/raw_row.json,16,9,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.410921,17.9012248,11.437668,22.382186,5,437,8534
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,101011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/101011/rep_00/raw_row.json,17,14,0.5909090909090909,1.0,0.5909090909090909,0.7428571428571429,2.7976085,32.53138575,7.165608,35.726206,4,385,6410
